Serial,Company ,Date,Change,NetProfit,NetCapital
18,Company.46,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.46,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.46,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.46,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.46,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.46,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.46,29-Feb-12,1,0,1000
25,Company.46,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.46,28-Feb-13,1,0,1000
27,Company.46,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.46,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.46,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.46,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.46,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.46,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.46,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.46,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.46,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.46,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.46,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.46,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.46,31-Aug-19,1,0,1000
40,Company.46,29-Feb-20,1,0,1000
41,Company.46,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.46,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.46,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.47,31-Aug-00,NA,NA,NA
2,Company.47,28-Feb-01,1.066666667,66.66666667,1066.666667
3,Company.47,31-Aug-01,0.875,-125,875
4,Company.47,28-Feb-02,1.035714286,35.71428571,1035.714286
5,Company.47,31-Aug-02,0.931034483,-68.96551724,931.0344828
6,Company.47,28-Feb-03,0.481481481,-518.5185185,481.4814815
7,Company.47,31-Aug-03,1.769230769,769.2307692,1769.230769
8,Company.47,29-Feb-04,1.260869565,260.8695652,1260.869565
9,Company.47,31-Aug-04,0.793103448,-206.8965517,793.1034483
10,Company.47,28-Feb-05,1.565217391,565.2173913,1565.217391
11,Company.47,31-Aug-05,0.888888889,-111.1111111,888.8888889
12,Company.47,28-Feb-06,1.0625,62.5,1062.5
13,Company.47,31-Aug-06,0.941176471,-58.82352941,941.1764706
14,Company.47,28-Feb-07,1.40625,406.25,1406.25
15,Company.47,31-Aug-07,0.755555556,-244.4444444,755.5555556
15,Company.47,29-Feb-08,1.205882353,205.8823529,1205.882353
17,Company.47,31-Aug-08,0.853658537,-146.3414634,853.6585366
18,Company.47,28-Feb-09,0.685714286,-314.2857143,685.7142857
19,Company.47,31-Aug-09,1.416666667,416.6666667,1416.666667
20,Company.47,28-Feb-10,1.176470588,176.4705882,1176.470588
21,Company.47,31-Aug-10,0.875,-125,875
22,Company.47,28-Feb-11,1.457142857,457.1428571,1457.142857
23,Company.47,31-Aug-11,0.588235294,-411.7647059,588.2352941
24,Company.47,29-Feb-12,1.3,300,1300
25,Company.47,31-Aug-12,1.051282051,51.28205128,1051.282051
26,Company.47,28-Feb-13,1.146341463,146.3414634,1146.341463
27,Company.47,31-Aug-13,1.042553191,42.55319149,1042.553191
28,Company.47,28-Feb-14,1.020408163,20.40816327,1020.408163
29,Company.47,31-Aug-14,0.96,-40,960
30,Company.47,28-Feb-15,1.104166667,104.1666667,1104.166667
31,Company.47,31-Aug-15,0.905660377,-94.33962264,905.6603774
32,Company.47,29-Feb-16,1.0625,62.5,1062.5
33,Company.47,31-Aug-16,1.333333333,333.3333333,1333.333333
34,Company.47,28-Feb-17,1.176470588,176.4705882,1176.470588
35,Company.47,31-Aug-17,1.0875,87.5,1087.5
36,Company.47,28-Feb-18,1.057471264,57.47126437,1057.471264
37,Company.47,31-Aug-18,0.891304348,-108.6956522,891.3043478
38,Company.47,28-Feb-19,0.682926829,-317.0731707,682.9268293
39,Company.47,31-Aug-19,1.142857143,142.8571429,1142.857143
40,Company.47,29-Feb-20,1.046875,46.875,1046.875
41,Company.47,31-Aug-20,1,0,1000
42,Company.47,28-Feb-21,1.059701493,59.70149254,1059.701493
43,Company.47,31-Aug-21,1.014084507,14.08450704,1014.084507
,,,,,
1,Company.48,31-Aug-00,NA,NA,NA
2,Company.48,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.48,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.48,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.48,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.48,28-Feb-03,1,0,1000
7,Company.48,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.48,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.48,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.48,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.48,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.48,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.48,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.48,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.48,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.48,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.48,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.48,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.48,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.48,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.48,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.48,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.48,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.48,29-Feb-12,1,0,1000
25,Company.48,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.48,28-Feb-13,1,0,1000
27,Company.48,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.48,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.48,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.48,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.48,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.48,29-Feb-16,0.041916168,-958.0838323,41.91616766
33,Company.48,31-Aug-16,6.714285714,5714.285714,6714.285714
34,Company.48,28-Feb-17,1.255319149,255.3191489,1255.319149
35,Company.48,31-Aug-17,0.813559322,-186.440678,813.559322
36,Company.48,28-Feb-18,1.25,250,1250
37,Company.48,31-Aug-18,2.033333333,1033.333333,2033.333333
38,Company.48,28-Feb-19,1.06557377,65.57377049,1065.57377
39,Company.48,31-Aug-19,0.276923077,-723.0769231,276.9230769
40,Company.48,29-Feb-20,1.083333333,83.33333333,1083.333333
41,Company.48,31-Aug-20,1.230769231,230.7692308,1230.769231
42,Company.48,28-Feb-21,1.104166667,104.1666667,1104.166667
43,Company.48,31-Aug-21,0.811320755,-188.6792453,811.3207547
,,,,,
1,Company.49,31-Aug-00,NA,NA,NA
2,Company.49,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.49,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.49,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.49,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.49,28-Feb-03,1,0,1000
7,Company.49,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.49,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.49,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.49,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.49,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.49,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.49,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.49,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.49,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.49,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.49,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.49,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.49,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.49,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.49,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.49,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.49,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.49,29-Feb-12,1,0,1000
25,Company.49,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.49,28-Feb-13,1,0,1000
27,Company.49,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.49,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.49,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.49,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.49,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.49,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.49,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.49,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.49,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.49,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.49,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.49,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.49,31-Aug-19,1,0,1000
40,Company.49,29-Feb-20,1,0,1000
41,Company.49,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.49,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.49,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.50,31-Aug-00,NA,NA,NA
2,Company.50,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.50,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.50,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.50,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.50,28-Feb-03,1,0,1000
7,Company.50,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.50,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.50,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.50,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.50,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.50,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.50,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.50,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.50,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.50,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.50,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.50,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.50,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.50,28-Feb-10,0.119266055,-880.733945,119.266055
21,Company.50,31-Aug-10,1.230769231,230.7692308,1230.769231
22,Company.50,28-Feb-11,2.125,1125,2125
23,Company.50,31-Aug-11,1.117647059,117.6470588,1117.647059
24,Company.50,29-Feb-12,1.447368421,447.3684211,1447.368421
25,Company.50,31-Aug-12,0.436363636,-563.6363636,436.3636364
26,Company.50,28-Feb-13,1.166666667,166.6666667,1166.666667
27,Company.50,31-Aug-13,0.785714286,-214.2857143,785.7142857
28,Company.50,28-Feb-14,1.818181818,818.1818182,1818.181818
29,Company.50,31-Aug-14,1,0,1000
30,Company.50,28-Feb-15,1.675,675,1675
31,Company.50,31-Aug-15,1.059701493,59.70149254,1059.701493
32,Company.50,29-Feb-16,0.830985915,-169.0140845,830.9859155
33,Company.50,31-Aug-16,1.101694915,101.6949153,1101.694915
34,Company.50,28-Feb-17,1.246153846,246.1538462,1246.153846
35,Company.50,31-Aug-17,0.75308642,-246.9135802,753.0864198
36,Company.50,28-Feb-18,1.196721311,196.7213115,1196.721311
37,Company.50,31-Aug-18,0.863013699,-136.9863014,863.0136986
38,Company.50,28-Feb-19,1.222222222,222.2222222,1222.222222
39,Company.50,31-Aug-19,0.688311688,-311.6883117,688.3116883
40,Company.50,29-Feb-20,0.962264151,-37.73584906,962.2641509
41,Company.50,31-Aug-20,0.882352941,-117.6470588,882.3529412
42,Company.50,28-Feb-21,1.066666667,66.66666667,1066.666667
43,Company.50,31-Aug-21,0.854166667,-145.8333333,854.1666667
,,,,,
1,Company.51,31-Aug-00,NA,NA,NA
2,Company.51,28-Feb-01,1.032258065,32.25806452,1032.258065
3,Company.51,31-Aug-01,1.046875,46.875,1046.875
4,Company.51,28-Feb-02,1.074626866,74.62686567,1074.626866
5,Company.51,31-Aug-02,0.930555556,-69.44444444,930.5555556
6,Company.51,28-Feb-03,1.029850746,29.85074627,1029.850746
7,Company.51,31-Aug-03,1.014492754,14.49275362,1014.492754
8,Company.51,29-Feb-04,0.985714286,-14.28571429,985.7142857
9,Company.51,31-Aug-04,1.115942029,115.942029,1115.942029
10,Company.51,28-Feb-05,0.974025974,-25.97402597,974.025974
11,Company.51,31-Aug-05,1.08,80,1080
12,Company.51,28-Feb-06,1.135802469,135.8024691,1135.802469
13,Company.51,31-Aug-06,0.706521739,-293.4782609,706.5217391
14,Company.51,28-Feb-07,1.569230769,569.2307692,1569.230769
15,Company.51,31-Aug-07,0.901960784,-98.03921569,901.9607843
15,Company.51,29-Feb-08,0.239130435,-760.8695652,239.1304348
17,Company.51,31-Aug-08,4.727272727,3727.272727,4727.272727
18,Company.51,28-Feb-09,0.519230769,-480.7692308,519.2307692
19,Company.51,31-Aug-09,1.851851852,851.8518519,1851.851852
20,Company.51,28-Feb-10,1.14,140,1140
21,Company.51,31-Aug-10,0.903508772,-96.49122807,903.5087719
22,Company.51,28-Feb-11,1.203883495,203.8834951,1203.883495
23,Company.51,31-Aug-11,0.911290323,-88.70967742,911.2903226
24,Company.51,29-Feb-12,0.548672566,-451.3274336,548.6725664
25,Company.51,31-Aug-12,2.048387097,1048.387097,2048.387097
26,Company.51,28-Feb-13,1.015748031,15.7480315,1015.748031
27,Company.51,31-Aug-13,0.875968992,-124.0310078,875.9689922
28,Company.51,28-Feb-14,0.96460177,-35.39823009,964.6017699
29,Company.51,31-Aug-14,1.064220183,64.22018349,1064.220183
30,Company.51,28-Feb-15,0.965517241,-34.48275862,965.5172414
31,Company.51,31-Aug-15,1.321428571,321.4285714,1321.428571
32,Company.51,29-Feb-16,1.108108108,108.1081081,1108.108108
33,Company.51,31-Aug-16,1.024390244,24.3902439,1024.390244
34,Company.51,28-Feb-17,0.851190476,-148.8095238,851.1904762
35,Company.51,31-Aug-17,1.230769231,230.7692308,1230.769231
36,Company.51,28-Feb-18,0.943181818,-56.81818182,943.1818182
37,Company.51,31-Aug-18,1.042168675,42.1686747,1042.168675
38,Company.51,28-Feb-19,1.069364162,69.36416185,1069.364162
39,Company.51,31-Aug-19,0.935135135,-64.86486486,935.1351351
40,Company.51,29-Feb-20,0.560693642,-439.3063584,560.6936416
41,Company.51,31-Aug-20,1.164948454,164.9484536,1164.948454
42,Company.51,28-Feb-21,1.150442478,150.4424779,1150.442478
43,Company.51,31-Aug-21,1.107692308,107.6923077,1107.692308
,,,,,
1,Company.52,31-Aug-00,NA,NA,NA
2,Company.52,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.52,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.52,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.52,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.52,28-Feb-03,0.876712329,-123.2876712,876.7123288
7,Company.52,31-Aug-03,0.890625,-109.375,890.625
8,Company.52,29-Feb-04,1.140350877,140.3508772,1140.350877
9,Company.52,31-Aug-04,1.292307692,292.3076923,1292.307692
10,Company.52,28-Feb-05,1.119047619,119.047619,1119.047619
11,Company.52,31-Aug-05,1.074468085,74.46808511,1074.468085
12,Company.52,28-Feb-06,0.99009901,-9.900990099,990.0990099
13,Company.52,31-Aug-06,1.02,20,1020
14,Company.52,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.52,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.52,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.52,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.52,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.52,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.52,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.52,31-Aug-10,1.033898305,33.89830508,1033.898305
22,Company.52,28-Feb-11,1.057377049,57.37704918,1057.377049
23,Company.52,31-Aug-11,0.682170543,-317.8294574,682.1705426
24,Company.52,29-Feb-12,1.102272727,102.2727273,1102.272727
25,Company.52,31-Aug-12,1,0,1000
26,Company.52,28-Feb-13,0.958762887,-41.2371134,958.7628866
27,Company.52,31-Aug-13,1.258064516,258.0645161,1258.064516
28,Company.52,28-Feb-14,1.094017094,94.01709402,1094.017094
29,Company.52,31-Aug-14,1.1015625,101.5625,1101.5625
30,Company.52,28-Feb-15,1.156028369,156.0283688,1156.028369
31,Company.52,31-Aug-15,0.975460123,-24.5398773,975.4601227
32,Company.52,29-Feb-16,1.025157233,25.1572327,1025.157233
33,Company.52,31-Aug-16,1.049079755,49.0797546,1049.079755
34,Company.52,28-Feb-17,0.052631579,-947.3684211,52.63157895
35,Company.52,31-Aug-17,12.55555556,11555.55556,12555.55556
36,Company.52,28-Feb-18,1.610619469,610.619469,1610.619469
37,Company.52,31-Aug-18,1.010989011,10.98901099,1010.989011
38,Company.52,28-Feb-19,0.554347826,-445.6521739,554.3478261
39,Company.52,31-Aug-19,1.294117647,294.1176471,1294.117647
40,Company.52,29-Feb-20,1.053030303,53.03030303,1053.030303
41,Company.52,31-Aug-20,0.942446043,-57.55395683,942.4460432
42,Company.52,28-Feb-21,0.694656489,-305.3435115,694.6564885
43,Company.52,31-Aug-21,0.362637363,-637.3626374,362.6373626
,,,,,
1,Company.53,31-Aug-00,NA,NA,NA
2,Company.53,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.53,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.53,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.53,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.53,28-Feb-03,1,0,1000
7,Company.53,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.53,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.53,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.53,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.53,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.53,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.53,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.53,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.53,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.53,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.53,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.53,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.53,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.53,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.53,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.53,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.53,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.53,29-Feb-12,1,0,1000
25,Company.53,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.53,28-Feb-13,0.57037037,-429.6296296,570.3703704
27,Company.53,31-Aug-13,0.87012987,-129.8701299,870.1298701
28,Company.53,28-Feb-14,1.462686567,462.6865672,1462.686567
29,Company.53,31-Aug-14,0.683673469,-316.3265306,683.6734694
30,Company.53,28-Feb-15,0.880597015,-119.4029851,880.5970149
31,Company.53,31-Aug-15,1.254237288,254.2372881,1254.237288
32,Company.53,29-Feb-16,0.743243243,-256.7567568,743.2432432
33,Company.53,31-Aug-16,1.472727273,472.7272727,1472.727273
34,Company.53,28-Feb-17,1.407407407,407.4074074,1407.407407
35,Company.53,31-Aug-17,0.815789474,-184.2105263,815.7894737
36,Company.53,28-Feb-18,1.010752688,10.75268817,1010.752688
37,Company.53,31-Aug-18,1.138297872,138.2978723,1138.297872
38,Company.53,28-Feb-19,0.598130841,-401.8691589,598.1308411
39,Company.53,31-Aug-19,0.78125,-218.75,781.25
40,Company.53,29-Feb-20,0.84,-160,840
41,Company.53,31-Aug-20,1.404761905,404.7619048,1404.761905
42,Company.53,28-Feb-21,1.084745763,84.74576271,1084.745763
43,Company.53,31-Aug-21,0.921875,-78.125,921.875
,,,,,
1,Company.54,31-Aug-00,NA,NA,NA
2,Company.54,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.54,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.54,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.54,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.54,28-Feb-03,1,0,1000
7,Company.54,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.54,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.54,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.54,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.54,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.54,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.54,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.54,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.54,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.54,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.54,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.54,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.54,31-Aug-09,0.990909091,-9.090909091,990.9090909
